dd-mm-yyyyThh:mm:ss,Longitude [degrees_east] ,Latitude [degrees_north] ,Depth [m] ,DataSet,Datatype,Parameter,Value,Precision,Unit,Species,Matrix,DEPHL,DEPHU,QFLAG,BASIS,Depth Class,Age Class,Length Class,Sex,DayNight,NOINP,Original Value,Original Unit,SampleID,MeasurementID,ICES Position Note,ICES DateTime Note
29/10/1990 00:00,5.7233,53.4095,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.50E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.50E-07,g/g,7917996_231510_1705143,144C282854,,
29/10/1990 00:00,5.5478,53.4228,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,8.10E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,8.10E-07,g/g,7917996_231511_1705144,144C282839,,
29/10/1990 00:00,5.5478,53.4228,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1.08E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,1.08E-06,g/g,7917996_231511_1705144,144C282850,,
29/10/1990 00:00,5.5478,53.4228,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1.31E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,1.31E-06,g/g,7917996_231511_1705144,144C282852,,
14/09/1999 00:00,6.9408,53.3403,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.00E-07,g/g,8388634_274295_1793379,144C297913,,
14/09/1999 00:00,6.878,53.4105,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.00E-07,g/g,8388634_274294_1793378,144C297900,,
16/09/1999 00:00,6.5095,53.5248,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.00E-07,g/g,8388634_274277_1793373,144C297907,,
17/09/1999 00:00,5.405,53.122,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,7.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,7.00E-07,g/g,8388634_274288_1793362,144C297884,,
21/09/1999 00:00,4.9803,53.2628,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,7.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,7.00E-07,g/g,8388634_274272_1793356,144C297878,,
29/09/1999 00:00,7.2553,53.3222,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.00E-07,g/g,8388634_274299_1793383,144C297905,,
30/09/1999 00:00,5.5562,53.2747,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.00E-07,g/g,8388634_274290_1793364,144C297886,,
30/09/1999 00:00,5.6272,53.3108,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.00E-07,g/g,8388634_274280_1793366,144C297888,,
30/09/1999 00:00,5.8017,53.3608,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.00E-07,g/g,8388634_274283_1793369,144C297891,,
01/10/1999 00:00,6.1742,53.4675,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.00E-07,g/g,8388634_274284_1793370,144C297892,,
03/10/1999 00:00,3.9878,51.4378,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,8.70E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,8.70E-07,g/g,8388634_274304_1793352,144C297910,,
04/10/1999 00:00,6.8552,53.5493,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.00E-07,g/g,8388634_274300_1793384,144C297906,,
04/10/1999 00:00,6.75,53.5805,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.00E-07,g/g,8388634_274292_1793376,144C297898,,
05/10/1999 00:00,3.8517,51.6567,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.00E-07,g/g,8388634_274303_1793351,144C297909,,
06/10/1999 00:00,3.8267,51.3505,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.50E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.50E-07,g/g,8388634_274302_1793350,144C297908,,
06/10/1999 00:00,3.5595,51.4077,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.90E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.90E-07,g/g,8388634_274301_1793349,144C297919,,
15/10/1999 00:00,6.263,53.4147,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.00E-07,g/g,8388634_274275_1793371,144C297893,,
15/10/1999 00:00,6.5297,53.4383,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.00E-07,g/g,8388634_274278_1793374,144C297896,,
20/10/1999 00:00,5.3112,53.3787,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.00E-07,g/g,8388634_274286_1793360,144C297882,,
03/11/1999 00:00,5.2483,53.2522,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.00E-07,g/g,8388634_274285_1793359,144C297881,,
04/11/1999 00:00,5.5487,53.4272,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.00E-07,g/g,8388634_274289_1793363,144C297885,,
04/11/1999 00:00,5.6278,53.4328,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.00E-07,g/g,8388634_274279_1793365,144C297887,,
19/11/1990 00:00,3.992,51.4408,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1.56E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,1.56E-06,g/g,7917996_231504_1705137,144C282489,,
19/11/1990 00:00,3.992,51.4408,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1.55E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,1.55E-06,g/g,7917996_231504_1705137,144C282490,,
19/11/1990 00:00,3.992,51.4408,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1.66E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,1.66E-06,g/g,7917996_231504_1705137,144C282836,,
21/11/1990 00:00,3.8267,51.3505,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,2.67E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,2.67E-06,g/g,7917996_231505_1705138,144C282493,,
21/11/1990 00:00,3.8267,51.3505,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,2.90E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,2.90E-06,g/g,7917996_231505_1705138,144C282495,,
21/11/1990 00:00,3.8267,51.3505,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1.73E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,1.73E-06,g/g,7917996_231505_1705138,144C282835,,
04/09/1990 00:00,3.5668,51.4127,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,7.50E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,7.50E-07,g/g,7917996_231506_1705139,144C282492,,
04/09/1990 00:00,3.5668,51.4127,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,8.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,8.00E-07,g/g,7917996_231506_1705139,144C282841,,
04/09/1990 00:00,3.5668,51.4127,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,8.80E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,8.80E-07,g/g,7917996_231506_1705139,144C282842,,
10/09/1990 00:00,3.0923,55.3295,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.10E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.10E-07,g/g,7917996_231521_1705154,144C282869,,
10/09/1990 00:00,3.0923,55.3295,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.50E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.50E-07,g/g,7917996_231521_1705154,144C282875,,
10/09/1990 00:00,3.0923,55.3295,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.70E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.70E-07,g/g,7917996_231521_1705154,144C282893,,
11/09/1990 00:00,3.1572,55.171,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.00E-07,g/g,7917996_231520_1705153,144C282886,,
11/09/1990 00:00,3.1572,55.171,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.90E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.90E-07,g/g,7917996_231520_1705153,144C282887,,
11/09/1990 00:00,3.1572,55.171,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.30E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.30E-07,g/g,7917996_231520_1705153,144C282888,,
12/09/1990 00:00,4.3442,54.1488,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,7.00E-08,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,7.00E-08,g/g,7917996_231519_1705152,144C282863,,
12/09/1990 00:00,4.3442,54.1488,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.00E-08,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.00E-08,g/g,7917996_231519_1705152,144C282874,,
12/09/1990 00:00,4.3442,54.1488,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,7.00E-08,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,7.00E-08,g/g,7917996_231519_1705152,144C282892,,
02/11/1990 00:00,4.9038,52.9895,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.50E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.50E-07,g/g,7917996_231508_1705141,144C282837,,
02/11/1990 00:00,4.9038,52.9895,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.20E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.20E-07,g/g,7917996_231508_1705141,144C282847,,
02/11/1990 00:00,4.9038,52.9895,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.30E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.30E-07,g/g,7917996_231508_1705141,144C282848,,
02/11/1990 00:00,5.0337,53.0553,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1.13E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,1.13E-06,g/g,7917996_231509_1705142,144C282494,,
02/11/1990 00:00,5.0337,53.0553,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1.16E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,1.16E-06,g/g,7917996_231509_1705142,144C282844,,
02/11/1990 00:00,5.0337,53.0553,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1.17E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,1.17E-06,g/g,7917996_231509_1705142,144C282846,,
25/08/1999 00:00,6.8058,53.463,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.00E-07,g/g,8388634_274293_1793377,144C297899,,
02/09/1999 00:00,5.7182,53.3993,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.00E-07,g/g,8388634_274282_1793368,144C297890,,
02/09/1999 00:00,5.7195,53.437,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.00E-07,g/g,8388634_274281_1793367,144C297901,,
03/09/1999 00:00,6.5087,53.4522,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,7.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,7.00E-07,g/g,8388634_274276_1793372,144C297894,,
06/09/1999 00:00,6.6072,53.538,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.00E-07,g/g,8388634_274291_1793375,144C297897,,
07/09/1999 00:00,4.9095,52.8922,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.00E-07,g/g,8388634_274270_1793354,144C297912,,
07/09/1999 00:00,5.0478,52.9388,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.00E-07,g/g,8388634_274274_1793358,144C297880,,
07/09/1999 00:00,5.3355,53.0762,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,7.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,7.00E-07,g/g,8388634_274287_1793361,144C297895,,
07/09/1999 00:00,4.9058,53.13,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.00E-07,g/g,8388634_274269_1793353,144C297911,,
08/09/1999 00:00,4.912,52.9858,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.00E-07,g/g,8388634_274271_1793355,144C297889,,
08/09/1999 00:00,5.0323,53.0528,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.00E-07,g/g,8388634_274273_1793357,144C297879,,
09/09/1999 00:00,7.0978,53.3037,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.00E-07,g/g,8388634_274296_1793380,144C297902,,
10/09/1999 00:00,7.175,53.2488,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.00E-07,g/g,8388634_274298_1793382,144C297904,,
10/09/1999 00:00,7.1587,53.3005,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.00E-07,g/g,8388634_274297_1793381,144C297903,,
03/04/2000 00:00,4.4037,52.2568,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,7.50E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,7.50E-07,g/g,8388635_274349_1793462,144C300538,,
03/04/2000 00:00,4.3015,52.3013,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,6.70E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,6.70E-07,g/g,8388635_274347_1793460,144C300540,,
03/04/2000 00:00,4.0422,52.3858,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1.00E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,1.00E-06,g/g,8388635_274357_1793458,144C300530,,
03/04/2000 00:00,3.7853,52.4752,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,2.30E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,2.30E-07,g/g,8388635_274361_1793450,144C300526,,
03/04/2000 00:00,3.5255,52.585,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.40E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.40E-07,g/g,8388635_274358_1793447,144C299818,,
06/04/2000 00:00,3.5075,52.0812,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,3.90E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,3.90E-07,g/g,8388635_274369_1793446,144C299819,,
07/06/2000 00:00,3.3875,51.6178,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.00E-07,g/g,8388635_274365_1793442,144C300522,,
07/06/2000 00:00,3.9192,51.9222,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,5.50E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,5.50E-07,g/g,8388635_274352_1793453,144C300523,,
08/06/2000 00:00,3.1082,51.7177,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.40E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.40E-07,g/g,8388635_274340_1793439,144C299814,,
09/06/2000 00:00,3.4905,51.7187,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.50E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.50E-07,g/g,8388635_274368_1793445,144C299820,,
09/06/2000 00:00,3.8708,51.8685,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.70E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.70E-07,g/g,8388635_274363_1793452,144C300524,,
20/06/2000 00:00,3.205,51.4958,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.20E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.20E-07,g/g,8388635_274364_1793441,144C299812,,
20/06/2000 00:00,3.4065,51.5427,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.00E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.00E-07,g/g,8388635_274367_1793444,144C300520,,
20/06/2000 00:00,3.393,51.5617,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,4.10E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,4.10E-07,g/g,8388635_274366_1793443,144C300521,,
21/06/2000 00:00,4.6875,52.8637,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,8.90E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,8.90E-07,g/g,8388635_274378_1793477,144C299805,,
21/06/2000 00:00,4.5645,52.897,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,8.50E-07,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,8.50E-07,g/g,8388635_274376_1793475,144C299807,,
07/06/2001 00:00,4.1105,51.3597,0.05,Contaminants and biological effects,Contaminants and biological effects of contaminants in sediment data,CD,1.30E-06,,g/g,,SED63,0.05,0,;METPT:DFRZ,D,,,,,,,1.30E-06,g/g,8388631_274325_1793429,144C294363,,
