datelastmodified,catalognumber,scientificname,yearcollected,monthcollected,daycollected,longitude,latitude,coordinateprecision,minimumdepth,maximumdepth,sex,observedindividualcount,aphiaid,occurrenceid,datasetid,dataprovider_id,aphiaidaccepted,scientificname_accepted,taxonlsid
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26086,Orchomenella nana,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=102691,ILVO_zoopl_BPNS_26086,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,102748,Tryphosa nana,urn:lsid:marinespecies.org:taxname:102691
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26098,Oikopleura (Vexillaria) dioica,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=103407,ILVO_zoopl_BPNS_26098,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,103407,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26080,Calanus,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104152,ILVO_zoopl_BPNS_26080,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104152,Calanus,urn:lsid:marinespecies.org:taxname:104152
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26111,Centropages,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104159,ILVO_zoopl_BPNS_26111,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104159,Centropages,urn:lsid:marinespecies.org:taxname:104159
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26095,Centropages hamatus,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104496,ILVO_zoopl_BPNS_26095,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104496,Centropages hamatus,urn:lsid:marinespecies.org:taxname:104496
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26094,Centropages hamatus,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104496,ILVO_zoopl_BPNS_26094,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104496,Centropages hamatus,urn:lsid:marinespecies.org:taxname:104496
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26104,Isias clavipes,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104501,ILVO_zoopl_BPNS_26104,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104501,Isias clavipes,urn:lsid:marinespecies.org:taxname:104501
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26109,Isias clavipes,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104501,ILVO_zoopl_BPNS_26109,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104501,Isias clavipes,urn:lsid:marinespecies.org:taxname:104501
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26093,Paracalanus parvus parvus,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104685,ILVO_zoopl_BPNS_26093,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104685,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26107,Labidocera wollastoni,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104736,ILVO_zoopl_BPNS_26107,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104736,Labidocera wollastoni,urn:lsid:marinespecies.org:taxname:104736
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26097,Temora longicornis,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104878,ILVO_zoopl_BPNS_26097,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104878,Temora longicornis,urn:lsid:marinespecies.org:taxname:104878
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26108,Temora longicornis,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104878,ILVO_zoopl_BPNS_26108,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104878,Temora longicornis,urn:lsid:marinespecies.org:taxname:104878
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26083,Parasagitta setosa,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=154107,ILVO_zoopl_BPNS_26083,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,105443,Parasagitta setosa,urn:lsid:marinespecies.org:taxname:154107
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26076,Pleurobrachia pileus,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=106386,ILVO_zoopl_BPNS_26076,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,106386,Pleurobrachia pileus,urn:lsid:marinespecies.org:taxname:106386
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26089,Brachyura,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=106673,ILVO_zoopl_BPNS_26089,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,106673,Brachyura,urn:lsid:marinespecies.org:taxname:106673
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26088,Caridea,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=106674,ILVO_zoopl_BPNS_26088,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,106674,Caridea,urn:lsid:marinespecies.org:taxname:106674
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26087,Diastylis,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=110398,ILVO_zoopl_BPNS_26087,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,110398,Diastylis,urn:lsid:marinespecies.org:taxname:110398
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26079,Pseudocuma,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=110427,ILVO_zoopl_BPNS_26079,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,110427,Pseudocuma,urn:lsid:marinespecies.org:taxname:110427
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26084,Bodotria arenosa,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=110440,ILVO_zoopl_BPNS_26084,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,110440,Bodotria arenosa,urn:lsid:marinespecies.org:taxname:110440
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26103,Euterpina acutifrons,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=116162,ILVO_zoopl_BPNS_26103,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,116162,Euterpina acutifrons,urn:lsid:marinespecies.org:taxname:116162
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26075,Clytia hemisphaerica,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=117368,ILVO_zoopl_BPNS_26075,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,117368,Clytia hemisphaerica,urn:lsid:marinespecies.org:taxname:117368
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26090,Mesopodopsis slabberi,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=120072,ILVO_zoopl_BPNS_26090,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,120072,Mesopodopsis slabberi,urn:lsid:marinespecies.org:taxname:120072
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26082_26096,Ensis,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=138333,ILVO_zoopl_BPNS_26082_26096,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,138333,Ensis,urn:lsid:marinespecies.org:taxname:138333
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26101,Bryozoa,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=146142,ILVO_zoopl_BPNS_26101,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,146142,Bryozoa,urn:lsid:marinespecies.org:taxname:146142
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26106,Acartia (Acartiura) clausi,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_26106,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26092,Acartia (Acartiura) clausi,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_26092,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26091,Acartia (Acartiura) clausi,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149755,ILVO_zoopl_BPNS_26091,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,149755,Acartia (Acartiura) clausi,urn:lsid:marinespecies.org:taxname:149755
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_26085,Nototropis swammerdamei,2009,9,9,2.7,51.16,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=102131,ILVO_zoopl_BPNS_26085,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,488966,Nototropis swammerdamei,urn:lsid:marinespecies.org:taxname:102131
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25658,Centropages hamatus,2009,2,17,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104496,ILVO_zoopl_BPNS_25658,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104496,Centropages hamatus,urn:lsid:marinespecies.org:taxname:104496
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_28990,Caridea,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=106674,ILVO_zoopl_BPNS_28990,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,106674,Caridea,urn:lsid:marinespecies.org:taxname:106674
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_28997_29014,Polychaeta,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=883,ILVO_zoopl_BPNS_28997_29014,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,883,Polychaeta,urn:lsid:marinespecies.org:taxname:883
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25652,Polychaeta,2009,2,17,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=883,ILVO_zoopl_BPNS_25652,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,883,Polychaeta,urn:lsid:marinespecies.org:taxname:883
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25662,Copepoda,2009,2,17,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1080,ILVO_zoopl_BPNS_25662,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1080,Copepoda,urn:lsid:marinespecies.org:taxname:1080
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29008,Copepoda,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1080,ILVO_zoopl_BPNS_29008,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1080,Copepoda,urn:lsid:marinespecies.org:taxname:1080
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29011,Cirripedia,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1082,ILVO_zoopl_BPNS_29011,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1082,Cirripedia,urn:lsid:marinespecies.org:taxname:1082
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29018,Cirripedia,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1082,ILVO_zoopl_BPNS_29018,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1082,Cirripedia,urn:lsid:marinespecies.org:taxname:1082
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25653,Cirripedia,2009,2,17,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1082,ILVO_zoopl_BPNS_25653,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1082,Cirripedia,urn:lsid:marinespecies.org:taxname:1082
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29025,Paracalanus/pseudocalanus,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1100,ILVO_zoopl_BPNS_29025,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,1100,Calanoida,urn:lsid:marinespecies.org:taxname:1100
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29015,Pisces,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=11676,ILVO_zoopl_BPNS_29015,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,11676,Pisces,urn:lsid:marinespecies.org:taxname:11676
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25647,Pisces,2009,2,17,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=11676,ILVO_zoopl_BPNS_25647,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,11676,Pisces,urn:lsid:marinespecies.org:taxname:11676
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29016,Oikopleura (Vexillaria) dioica,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=103407,ILVO_zoopl_BPNS_29016,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,103407,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25650,Oikopleura (Vexillaria) dioica,2009,2,17,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=103407,ILVO_zoopl_BPNS_25650,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,103407,Oikopleura (Vexillaria) dioica,urn:lsid:marinespecies.org:taxname:103407
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29022,Centropages,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104159,ILVO_zoopl_BPNS_29022,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104159,Centropages,urn:lsid:marinespecies.org:taxname:104159
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25665,Centropages,2009,2,17,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104159,ILVO_zoopl_BPNS_25665,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104159,Centropages,urn:lsid:marinespecies.org:taxname:104159
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29012,Centropages hamatus,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104496,ILVO_zoopl_BPNS_29012,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104496,Centropages hamatus,urn:lsid:marinespecies.org:taxname:104496
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25657,Centropages typicus,2009,2,17,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104499,ILVO_zoopl_BPNS_25657,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104499,Centropages typicus,urn:lsid:marinespecies.org:taxname:104499
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25656,Centropages typicus,2009,2,17,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104499,ILVO_zoopl_BPNS_25656,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104499,Centropages typicus,urn:lsid:marinespecies.org:taxname:104499
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25663,Pseudocalanus elongatus,2009,2,17,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149711,ILVO_zoopl_BPNS_25663,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104515,Pseudocalanus elongatus,urn:lsid:marinespecies.org:taxname:149711
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29019,Pseudocalanus elongatus,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=149711,ILVO_zoopl_BPNS_29019,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104515,Pseudocalanus elongatus,urn:lsid:marinespecies.org:taxname:149711
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29006,Paracalanus parvus parvus,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104685,ILVO_zoopl_BPNS_29006,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104685,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25661,Paracalanus parvus parvus,2009,2,17,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104685,ILVO_zoopl_BPNS_25661,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104685,Paracalanus parvus,urn:lsid:marinespecies.org:taxname:104685
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_28989,Beroe,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=106331,ILVO_zoopl_BPNS_28989,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,106331,Beroe,urn:lsid:marinespecies.org:taxname:106331
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29005,Temora longicornis,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104878,ILVO_zoopl_BPNS_29005,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104878,Temora longicornis,urn:lsid:marinespecies.org:taxname:104878
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29004,Temora longicornis,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104878,ILVO_zoopl_BPNS_29004,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104878,Temora longicornis,urn:lsid:marinespecies.org:taxname:104878
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29023,Temora longicornis,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104878,ILVO_zoopl_BPNS_29023,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104878,Temora longicornis,urn:lsid:marinespecies.org:taxname:104878
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25664,Temora longicornis,2009,2,17,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104878,ILVO_zoopl_BPNS_25664,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104878,Temora longicornis,urn:lsid:marinespecies.org:taxname:104878
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25655,Temora longicornis,2009,2,17,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104878,ILVO_zoopl_BPNS_25655,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104878,Temora longicornis,urn:lsid:marinespecies.org:taxname:104878
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25654,Temora longicornis,2009,2,17,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=104878,ILVO_zoopl_BPNS_25654,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,104878,Temora longicornis,urn:lsid:marinespecies.org:taxname:104878
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25651,Bryozoa,2009,2,17,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=146142,ILVO_zoopl_BPNS_25651,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,146142,Bryozoa,urn:lsid:marinespecies.org:taxname:146142
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25644,Parasagitta setosa,2009,2,17,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=154107,ILVO_zoopl_BPNS_25644,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,105443,Parasagitta setosa,urn:lsid:marinespecies.org:taxname:154107
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29001,Parasagitta setosa,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=154107,ILVO_zoopl_BPNS_29001,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,105443,Parasagitta setosa,urn:lsid:marinespecies.org:taxname:154107
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_28995,Podon,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=106269,ILVO_zoopl_BPNS_28995,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,106269,Podon,urn:lsid:marinespecies.org:taxname:106269
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_25645,Pleurobrachia pileus,2009,2,17,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=106386,ILVO_zoopl_BPNS_25645,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,106386,Pleurobrachia pileus,urn:lsid:marinespecies.org:taxname:106386
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_28991,Brachyura,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=106673,ILVO_zoopl_BPNS_28991,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,106673,Brachyura,urn:lsid:marinespecies.org:taxname:106673
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_28994,Pisidia longicornis,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=107188,ILVO_zoopl_BPNS_28994,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,107188,Pisidia longicornis,urn:lsid:marinespecies.org:taxname:107188
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29000,Diastylis,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=110398,ILVO_zoopl_BPNS_29000,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,110398,Diastylis,urn:lsid:marinespecies.org:taxname:110398
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_28999,Pseudocuma,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=110427,ILVO_zoopl_BPNS_28999,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,110427,Pseudocuma,urn:lsid:marinespecies.org:taxname:110427
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29007,Tigriopus,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=115351,ILVO_zoopl_BPNS_29007,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,115351,Tigriopus,urn:lsid:marinespecies.org:taxname:115351
2015-03-03T17:45:33.033,ILVO_zoopl_BPNS_29017,Euterpina acutifrons,2009,7,10,2.7,51.17,,,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=116162,ILVO_zoopl_BPNS_29017,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=4456,785,116162,Euterpina acutifrons,urn:lsid:marinespecies.org:taxname:116162
